tenure,MonthlyCharges,OnlineSecurity,TotalCharges,InternetService,TechSupport,Contract,Churn Probability
23,78.55,Yes,1843.05,DSL,No,One year,0.18654821268836705
4,45.3,No,196.95,DSL,No,Month-to-month,0.7162325396434056
70,19.85,No internet service,1433.8,No,No internet service,Two year,0.013613383620157965
4,50.7,No,214.55,DSL,No,Month-to-month,0.7055652093401392
19,45.0,No,865.85,DSL,No,Month-to-month,0.5016266370828207
18,77.8,No,1358.6,Fiber optic,No,Month-to-month,0.728350215437579
38,83.45,Yes,3147.15,Fiber optic,No,Month-to-month,0.47350383107380367
2,73.25,No,131.05,Fiber optic,No,Month-to-month,0.8359150872186931
47,94.8,Yes,4535.85,Fiber optic,No,One year,0.3006040190636906
52,20.1,No internet service,1078.75,No,No internet service,Two year,0.015734848319984448
9,59.9,No,542.4,DSL,No,Month-to-month,0.570859280472492
26,90.1,Yes,2312.55,DSL,Yes,One year,0.16253614398212488
8,51.05,No,415.05,DSL,No,Month-to-month,0.5957523148470203
44,70.95,No,3250.45,DSL,Yes,One year,0.18295647175488938
3,29.2,No,98.5,DSL,No,Month-to-month,0.7252707718442789
2,46.6,No,87.9,DSL,No,Month-to-month,0.7300563783242788
9,85.35,No,754.65,Fiber optic,No,Month-to-month,0.8240845264522488
1,75.35,No,75.35,Fiber optic,No,Month-to-month,0.8535067519142596
25,74.3,Yes,1952.25,Fiber optic,No,Month-to-month,0.5078095896555493
2,69.3,No,153.8,Fiber optic,No,Month-to-month,0.8182544861867461
43,75.2,Yes,3198.6,Fiber optic,No,Month-to-month,0.4602339833206243
1,20.9,No internet service,20.9,No,No internet service,Month-to-month,0.4946260767824928
58,94.3,No,5610.15,Fiber optic,No,One year,0.39868785092941955
59,76.45,Yes,4519.5,DSL,Yes,Two year,0.040067178512766664
44,54.0,Yes,2440.25,DSL,No,One year,0.17237420237309467
66,104.25,No,6860.6,Fiber optic,Yes,One year,0.3531828746085158
68,19.95,No internet service,1377.7,No,No internet service,Two year,0.013370806164115633
9,24.95,No,190.25,DSL,No,Month-to-month,0.6601289339126517
19,84.75,Yes,1651.95,Fiber optic,No,Month-to-month,0.5392012045992609
4,19.75,No internet service,78.3,No,No internet service,Month-to-month,0.2746749600946703
70,113.65,Yes,7939.25,Fiber optic,Yes,Two year,0.13951435234778306
1,44.9,No,44.9,DSL,No,Month-to-month,0.7333292676551519
8,75.25,No,576.7,Fiber optic,No,Month-to-month,0.8260628586296419
53,24.6,No internet service,1279.0,No,No internet service,Two year,0.01861320897634392
51,25.0,No internet service,1260.7,No,No internet service,One year,0.04662712095762642
11,20.95,No internet service,267.35,No,No internet service,Month-to-month,0.20794619694387617
60,110.6,Yes,6586.85,Fiber optic,Yes,Two year,0.16585694711749052
17,55.5,Yes,934.15,DSL,No,Month-to-month,0.410258257497599
3,43.3,No,123.65,DSL,No,Month-to-month,0.7208688093525943
70,109.5,Yes,7534.65,Fiber optic,Yes,One year,0.32297271660246984
1,19.45,No internet service,19.45,No,No internet service,Month-to-month,0.5533362304367031
43,84.85,No,3645.6,Fiber optic,No,Month-to-month,0.6846147698990812
16,19.6,No internet service,314.45,No,No internet service,Month-to-month,0.23062039604682535
57,53.45,Yes,3053.0,DSL,No,One year,0.1664388143895204
37,19.8,No internet service,677.05,No,No internet service,One year,0.043181082198425175
72,112.1,Yes,7965.95,Fiber optic,Yes,Two year,0.08121074284513614
11,84.8,No,906.85,Fiber optic,No,Month-to-month,0.8170622868055963
50,95.05,No,4888.7,Fiber optic,No,Month-to-month,0.6691824181415889
5,50.35,No,237.25,DSL,No,Month-to-month,0.679909871838594
1,74.6,No,74.6,Fiber optic,No,Month-to-month,0.8531044117361745
16,19.7,No internet service,342.4,No,No internet service,Month-to-month,0.23794548619778713
2,74.2,No,140.1,Fiber optic,No,Month-to-month,0.8355985156250199
17,69.0,No,1108.0,DSL,Yes,Month-to-month,0.39738590052945916
16,19.35,No internet service,295.55,No,No internet service,One year,0.06175781502480201
15,59.45,No,892.65,DSL,No,Month-to-month,0.5577321519888191
10,19.8,No internet service,198.25,No,No internet service,One year,0.0831138623505305
46,105.2,Yes,4822.85,Fiber optic,Yes,One year,0.2932368479193633
64,109.2,No,6741.15,Fiber optic,Yes,Two year,0.23231050979040632
1,79.15,No,79.15,Fiber optic,No,Month-to-month,0.8545590281869843
25,53.65,No,1355.45,DSL,No,One year,0.25511928472661044
71,100.2,Yes,7209.0,Fiber optic,Yes,Two year,0.11133050243633877
8,45.15,No,438.4,DSL,No,Month-to-month,0.5963970295195287
72,108.65,Yes,7726.35,Fiber optic,Yes,Two year,0.11081967925717141
49,40.65,Yes,2070.75,DSL,No,Month-to-month,0.3313528487021648
29,55.35,Yes,1636.95,DSL,Yes,One year,0.13774758877346197
72,105.6,Yes,7581.5,Fiber optic,Yes,Two year,0.1019190333600643
31,93.8,No,3019.5,Fiber optic,No,Month-to-month,0.699040764662592
50,95.7,No,4729.75,Fiber optic,No,Month-to-month,0.6776222454368273
71,83.2,Yes,6126.1,DSL,Yes,Two year,0.03261763506114466
70,90.05,Yes,6333.4,DSL,Yes,Two year,0.03836452539670946
71,97.65,Yes,6687.85,Fiber optic,Yes,One year,0.22937931487609792
61,68.05,Yes,4158.25,DSL,Yes,Two year,0.0387468389553258
32,96.2,No,3183.4,Fiber optic,Yes,Month-to-month,0.5339406239866792
1,79.6,No,79.6,Fiber optic,No,Month-to-month,0.8545590281869843
68,102.1,Yes,7149.35,Fiber optic,No,Two year,0.19634668693065171
62,23.4,No internet service,1429.65,No,No internet service,Two year,0.01227611732352983
7,71.05,No,472.65,Fiber optic,No,Month-to-month,0.825927931945141
20,85.25,No,1734.5,Fiber optic,No,Month-to-month,0.7193542554943134
6,19.45,No internet service,113.5,No,No internet service,One year,0.09030957812673338
33,59.45,Yes,1884.65,DSL,No,Month-to-month,0.3327304447617539
28,92.2,No,2568.15,Fiber optic,No,One year,0.4055671805913392
27,19.85,No internet service,470.0,No,No internet service,Two year,0.01818517042971655
7,43.9,No,278.4,DSL,No,Month-to-month,0.6460089142116608
26,80.5,No,2088.8,Fiber optic,Yes,Month-to-month,0.5324244223034311
5,89.8,No,502.6,Fiber optic,No,Month-to-month,0.8321193943941667
30,90.5,Yes,2595.85,Fiber optic,No,Month-to-month,0.4885428133866662
63,90.45,No,5825.5,Fiber optic,No,One year,0.39539150962308245
1,50.75,No,50.75,DSL,No,Month-to-month,0.7300074100975668
53,84.6,No,4449.75,DSL,Yes,One year,0.19222249656640855
14,89.65,No,1208.35,Fiber optic,Yes,Month-to-month,0.6622166693209756
21,99.15,No,1956.4,Fiber optic,Yes,Month-to-month,0.5618536939240923
17,19.95,No internet service,310.6,No,No internet service,One year,0.05595123427760593
16,20.5,No internet service,290.55,No,No internet service,Two year,0.03094415282810039
35,62.1,No,2096.1,DSL,No,Month-to-month,0.4614719040497046
32,79.5,No,2665.0,Fiber optic,No,Month-to-month,0.6999743166916346
28,19.55,No internet service,543.8,No,No internet service,Month-to-month,0.16684450521551986
1,20.35,No internet service,20.35,No,No internet service,Month-to-month,0.5103829454157766
59,51.7,No,3005.8,DSL,Yes,Month-to-month,0.3146995455071763
72,23.3,No internet service,1623.15,No,No internet service,One year,0.04351560002610859
36,65.4,No,2498.4,DSL,Yes,One year,0.18999523899147
40,65.1,Yes,2586.0,DSL,No,Month-to-month,0.32064104906372304
40,81.2,No,3292.3,Fiber optic,No,Month-to-month,0.6851862613334881
9,72.9,No,651.4,DSL,Yes,Month-to-month,0.45742618829439163
63,74.5,Yes,4674.55,DSL,Yes,Two year,0.039998346507188934
3,80.5,No,232.35,Fiber optic,No,Month-to-month,0.8366712430275943
40,60.3,No,2448.5,DSL,Yes,One year,0.1886992584253555
8,75.0,Yes,658.1,Fiber optic,No,Month-to-month,0.5990966653563308
34,90.15,Yes,3128.8,Fiber optic,Yes,One year,0.24540843984150404
5,40.0,Yes,223.45,DSL,Yes,Month-to-month,0.44357070431768314
9,99.45,No,919.4,Fiber optic,No,Month-to-month,0.8259687151485102
9,69.05,No,653.95,DSL,No,Month-to-month,0.5825988931585969
31,59.7,No,1825.5,DSL,No,Month-to-month,0.46349012235028025
50,19.85,No internet service,943.1,No,No internet service,One year,0.04360906107670966
2,86.25,Yes,181.65,Fiber optic,Yes,Month-to-month,0.5505829311871598
1,45.65,No,45.65,DSL,No,Month-to-month,0.7333292676551519
8,70.1,No,551.35,Fiber optic,No,Month-to-month,0.8085772713417018
9,40.75,No,359.4,DSL,No,Month-to-month,0.5978436656728428
2,70.2,No,115.95,Fiber optic,No,Month-to-month,0.8337345313522424
3,55.35,Yes,165.2,DSL,No,Month-to-month,0.5339756982125929
25,95.7,No,2338.35,Fiber optic,Yes,Month-to-month,0.5420795614506702
1,46.3,No,46.3,DSL,No,Month-to-month,0.7333292676551519
45,81.3,Yes,3541.1,DSL,Yes,Month-to-month,0.2352444989815552
51,84.2,No,4146.05,Fiber optic,No,Month-to-month,0.6688116106235504
55,20.0,No internet service,1087.25,No,No internet service,Month-to-month,0.16814472270968653
38,66.15,Yes,2522.4,DSL,No,Month-to-month,0.32004487146805716
2,45.85,No,81.0,DSL,No,Month-to-month,0.7300563783242788
38,19.6,No internet service,717.3,No,No internet service,Month-to-month,0.17070646945962017
34,49.8,No,1734.2,DSL,No,Month-to-month,0.472559198036768
70,101.75,No,7069.3,Fiber optic,No,One year,0.396906523535522
13,55.15,Yes,742.9,DSL,Yes,One year,0.169173000407458
39,75.25,No,3017.65,Fiber optic,No,Month-to-month,0.683874984316001
61,103.95,No,6423.0,Fiber optic,No,One year,0.424975608014296
12,100.15,No,1164.3,Fiber optic,No,Month-to-month,0.8173922311138309
41,99.65,No,4220.35,Fiber optic,Yes,Two year,0.24189608359895934
21,73.7,No,1558.7,Fiber optic,No,Month-to-month,0.7060236141051044
55,50.05,No,2743.45,DSL,No,One year,0.2370370020814759
69,60.25,Yes,4055.5,DSL,Yes,Two year,0.038409681187834374
26,105.75,No,2710.25,Fiber optic,No,Month-to-month,0.7024694530181012
69,87.3,Yes,6055.55,Fiber optic,No,One year,0.2918890922220896
18,48.35,No,810.7,DSL,No,Month-to-month,0.5052302197689755
47,54.25,No,2538.2,DSL,No,Month-to-month,0.4685757456503301
72,85.3,Yes,6129.2,DSL,Yes,Two year,0.03180321844536851
33,50.0,No,1750.85,DSL,Yes,Month-to-month,0.33091313912822606
2,24.4,No,36.55,DSL,No,Month-to-month,0.7294320103311241
72,90.95,Yes,6652.45,DSL,Yes,Two year,0.03420903834252627
37,72.25,No,2575.45,Fiber optic,No,Month-to-month,0.6864915990316944
62,96.1,No,6019.35,Fiber optic,No,Month-to-month,0.6454305392673068
71,19.85,No internet service,1379.6,No,No internet service,Two year,0.013393635676144197
23,55.3,No,1284.2,DSL,Yes,Month-to-month,0.3292935866898862
16,20.1,No internet service,296.15,No,No internet service,One year,0.06173538895100107
9,69.5,Yes,653.25,DSL,Yes,Month-to-month,0.3540028565017674
17,25.15,No internet service,412.6,No,No internet service,Two year,0.03727181287132715
4,20.95,No internet service,85.5,No,No internet service,Month-to-month,0.25648438447727895
1,49.55,Yes,49.55,DSL,No,Month-to-month,0.5720023837773613
24,79.65,No,1928.7,Fiber optic,No,Month-to-month,0.7095064999383298
1,71.25,No,71.25,Fiber optic,No,Month-to-month,0.8524425608817128
72,113.8,Yes,7845.8,Fiber optic,Yes,Two year,0.0866831656265103
72,24.55,No internet service,1750.7,No,No internet service,Two year,0.013504108006022447
11,19.7,No internet service,216.2,No,No internet service,Month-to-month,0.2509458758411333
9,20.25,No internet service,178.5,No,No internet service,Month-to-month,0.2440697770218109
2,50.15,No,115.1,DSL,No,Month-to-month,0.717392276677763
60,100.5,No,6029.0,Fiber optic,No,One year,0.41754948436174494
29,95.9,No,2745.2,Fiber optic,No,Month-to-month,0.7069054847354526
49,74.45,No,3721.9,DSL,Yes,Two year,0.09076720542266357
30,104.1,No,3121.1,Fiber optic,No,Month-to-month,0.6883771575814513
53,19.05,No internet service,990.45,No,No internet service,One year,0.04364635699013777
39,25.0,No internet service,1004.35,No,No internet service,Two year,0.0210897394848798
9,19.05,No internet service,157.65,No,No internet service,Month-to-month,0.2552509969872762
39,81.9,No,3219.75,Fiber optic,Yes,One year,0.314083969552101
8,69.7,No,572.85,Fiber optic,No,Month-to-month,0.8073075878271907
51,90.15,No,4554.85,Fiber optic,No,One year,0.3816377702871069
71,25.35,No internet service,1847.55,No,No internet service,Two year,0.011873286009418454
71,24.65,No internet service,1766.75,No,No internet service,Two year,0.012670774672689117
70,19.55,No internet service,1462.05,No,No internet service,Two year,0.014551822157938293
1,25.25,No,25.25,DSL,No,Month-to-month,0.7333556345366635
38,60.0,Yes,2193.2,DSL,Yes,Two year,0.061096482415865135
28,89.9,No,2433.5,Fiber optic,No,Month-to-month,0.7052508057364902
32,19.4,No internet service,641.15,No,No internet service,Month-to-month,0.1679372542134546
49,49.8,No,2398.4,DSL,No,Two year,0.2091865611713488
37,24.1,No internet service,861.85,No,No internet service,Two year,0.017312339444144974
10,54.25,No,583.0,DSL,Yes,Month-to-month,0.45000055906294384
67,109.9,Yes,7332.4,Fiber optic,No,One year,0.3285976210425051
7,35.5,No,249.55,DSL,Yes,One year,0.24881725437855787
51,87.55,No,4475.9,Fiber optic,No,One year,0.3824742517933459
9,45.15,No,416.45,DSL,No,Month-to-month,0.5963970295195287
9,88.4,No,788.6,Fiber optic,No,Month-to-month,0.8236542166436878
4,50.8,No,202.3,DSL,Yes,Month-to-month,0.5415220092130805
71,99.0,Yes,6994.6,Fiber optic,No,Two year,0.16031862757953427
50,84.4,No,4116.15,Fiber optic,No,Month-to-month,0.6745691662464872
24,96.55,No,2263.45,Fiber optic,No,Two year,0.3949565902837749
22,59.75,Yes,1374.35,DSL,No,One year,0.19469512169900083
44,111.5,Yes,4915.15,Fiber optic,No,Month-to-month,0.4354817013660756
33,24.25,No internet service,838.5,No,No internet service,Month-to-month,0.13509417303392876
1,75.1,No,75.1,Fiber optic,No,Month-to-month,0.8524145441220518
54,70.15,No,3715.65,DSL,No,One year,0.23622377939254552
42,101.75,No,4273.45,Fiber optic,No,Month-to-month,0.6877097796969439
1,45.8,No,45.8,DSL,No,Month-to-month,0.7333292676551519
1,20.5,No internet service,20.5,No,No internet service,Month-to-month,0.5172107069603222
30,70.4,Yes,2044.75,DSL,Yes,One year,0.13959253478666458
1,30.55,No,30.55,DSL,Yes,Month-to-month,0.5725983508246903
16,84.9,Yes,1398.25,DSL,Yes,Month-to-month,0.3483922566613797
1,20.1,No internet service,20.1,No,No internet service,Month-to-month,0.5790764495985117
9,40.65,No,328.95,DSL,Yes,Month-to-month,0.4769055262723064
46,101.0,No,4680.05,Fiber optic,No,Month-to-month,0.6825394787344954
1,69.1,No,69.1,Fiber optic,No,Month-to-month,0.8355512682547209
71,54.5,Yes,3778.2,DSL,Yes,Two year,0.03541652112860589
43,75.35,No,3161.4,Fiber optic,No,Month-to-month,0.6740663348662378
50,44.45,Yes,2188.45,DSL,Yes,One year,0.1302241147220408
13,75.0,No,999.45,Fiber optic,No,Month-to-month,0.8154117922791236
19,100.0,No,1888.65,Fiber optic,Yes,One year,0.3935949203410728
41,98.05,No,3990.6,Fiber optic,No,Month-to-month,0.6877097796969439
1,71.15,No,71.15,Fiber optic,No,Month-to-month,0.8524425608817128
24,54.15,No,1240.25,DSL,No,Month-to-month,0.4856985087777132
40,63.9,No,2635.0,DSL,No,One year,0.2415223214369587
3,69.15,No,235.0,DSL,No,Month-to-month,0.6851240943670663
37,64.65,Yes,2347.85,DSL,No,One year,0.1697817689139514
67,108.75,Yes,7156.2,Fiber optic,Yes,Two year,0.17275751119136162
32,98.85,No,3089.6,Fiber optic,No,Month-to-month,0.6929703490328395
6,49.15,No,270.8,DSL,Yes,Month-to-month,0.5043117320031102
32,89.6,Yes,2901.8,Fiber optic,No,Month-to-month,0.4818789535441033
59,83.25,No,4949.1,Fiber optic,No,Month-to-month,0.6361727997880834
30,70.25,No,2198.9,DSL,Yes,One year,0.1889567817439891
20,19.4,No internet service,374.5,No,No internet service,Month-to-month,0.18039129857253539
27,24.5,No internet service,761.95,No,No internet service,Two year,0.03335317521873575
20,79.15,Yes,1520.9,Fiber optic,No,Month-to-month,0.5488955348758314
9,20.1,No internet service,190.25,No,No internet service,One year,0.07907541042658413
68,73.0,Yes,5163.0,DSL,No,One year,0.15439353119899032
69,61.4,Yes,4059.85,DSL,Yes,Two year,0.03816594487120497
26,84.3,No,2281.6,Fiber optic,Yes,Month-to-month,0.5339752870379045
69,19.9,No internet service,1356.7,No,No internet service,Two year,0.013612814999874467
11,20.4,No internet service,231.45,No,No internet service,Two year,0.03990206583427272
1,50.75,No,50.75,DSL,No,Month-to-month,0.7300074100975668
10,20.45,No internet service,242.4,No,No internet service,One year,0.06975097725966878
55,75.75,Yes,4264.25,DSL,Yes,One year,0.12816561289088302
44,65.4,Yes,2774.55,DSL,Yes,One year,0.1390548239030135
46,80.4,No,3605.2,Fiber optic,No,Month-to-month,0.6770250574670783
69,59.75,Yes,4069.9,DSL,No,Two year,0.08700361155491688
11,78.5,No,874.2,Fiber optic,No,Month-to-month,0.8164666050419872
11,102.0,No,1145.35,Fiber optic,No,Month-to-month,0.820291151008947
29,48.95,No,1323.7,DSL,No,Month-to-month,0.47443541608749523
57,99.65,Yes,5497.05,Fiber optic,No,Month-to-month,0.4311597669104755
28,18.25,No internet service,534.7,No,No internet service,One year,0.041903349564297226
42,54.55,Yes,2455.05,DSL,No,Month-to-month,0.3285747626575927
2,20.65,No internet service,38.7,No,No internet service,Month-to-month,0.2941508529223564
23,40.65,Yes,947.4,DSL,Yes,One year,0.14008453719746597
18,20.45,No internet service,357.0,No,No internet service,Month-to-month,0.14715840937940036
62,24.8,No internet service,1476.25,No,No internet service,One year,0.04247857432971333
1,70.8,No,70.8,Fiber optic,No,Month-to-month,0.8522818631017209
16,89.05,No,1448.6,Fiber optic,Yes,Month-to-month,0.6447400911929709
3,96.6,No,291.9,Fiber optic,No,Month-to-month,0.8377623037191025
67,88.8,Yes,5903.15,DSL,Yes,One year,0.15232031141865068
62,20.05,No internet service,1201.65,No,No internet service,Two year,0.014061504410374
57,104.5,No,5921.35,Fiber optic,No,Month-to-month,0.6446921717884584
2,69.8,No,146.65,Fiber optic,No,Month-to-month,0.8222030112072098
23,77.15,Yes,1759.4,DSL,Yes,Two year,0.0647487985956899
25,35.05,Yes,844.45,DSL,Yes,Two year,0.06854191514214847
72,108.1,No,7774.05,Fiber optic,Yes,Two year,0.1824951334584722
2,84.05,No,134.05,Fiber optic,No,Month-to-month,0.8373469570265939
8,20.2,No internet service,140.95,No,No internet service,One year,0.09135996398718324
5,50.6,No,249.95,DSL,No,Month-to-month,0.6784167315484222
35,49.2,No,1701.65,DSL,No,Month-to-month,0.47265484611036573
24,24.6,No internet service,592.65,No,No internet service,One year,0.0421550902082865
2,71.65,No,135.75,Fiber optic,No,Month-to-month,0.8351787684784701
72,104.9,Yes,7732.65,Fiber optic,Yes,Two year,0.09861877896372359
41,106.5,Yes,4282.4,Fiber optic,Yes,Month-to-month,0.38055550909229635
